world,nodeLocation,NID,PARENTID,pathFromParent,depth,N,S,stepsFromRoot,isLeaf,nodeValue,nodeEP,blackremains,cellDistances
medium_cubicles,"(4, 3)",N31028,N13598,"p(4, 1);p(4, 2);p(4, 3);",0,5,2,7,FALSE,0,0,12,"1, 1, 2, 2, 3"
medium_cubicles,"(0, 3)",N14684,N13598,"p(4, 1);p(3, 1);p(3, 0);p(2, 0);p(1, 0);p(0, 0);p(0, 1);p(0, 2);p(0, 3);",0,5,8,13,FALSE,0,0,12,"1, 2, 3, 5, 6"
medium_cubicles,"(4, 3)",N22906,N58882,"p(0, 3);p(1, 3);p(2, 3);p(3, 3);p(4, 3);",0,3,4,13,FALSE,0,0,12,"1, 1, 2"
medium_cubicles,"(4, 0)",N23735,N58882,"p(0, 3);p(0, 2);p(0, 1);p(0, 0);p(1, 0);p(2, 0);p(3, 0);p(4, 0);",0,3,7,16,FALSE,0,0,12,"2, 4, 5"
medium_cubicles,"(4, 1)",N26939,N58882,"p(0, 3);p(0, 2);p(0, 1);p(0, 0);p(1, 0);p(2, 0);p(3, 0);p(3, 1);p(4, 1);",0,3,8,17,FALSE,0,0,12,"1, 3, 4"
medium_cubicles,"(4, 5)",N82844,N20537,"p(4, 3);p(4, 4);p(4, 5);",0,4,2,9,FALSE,0,0,10,"1, 1, 2, 2"
medium_cubicles,"(4, 1)",N59813,N20537,"p(4, 3);p(4, 2);p(4, 1);",0,2,2,9,FALSE,0,0,12,"1, 1"
medium_cubicles,"(3, 0)",N77401,N20537,"p(4, 3);p(3, 3);p(2, 3);p(1, 3);p(0, 3);p(0, 2);p(0, 1);p(0, 0);p(1, 0);p(2, 0);p(3, 0);",0,2,10,17,FALSE,0,0,12,"1, 3"
medium_cubicles,"(4, 0)",N75958,N61048,"p(3, 0);p(4, 0);",0,3,1,10,FALSE,0,0,12,"2, 4, 5"
medium_cubicles,"(4, 1)",N41337,N61048,"p(3, 0);p(3, 1);p(4, 1);",0,3,2,11,FALSE,0,0,12,"1, 3, 4"
medium_cubicles,"(4, 3)",N79545,N61048,"p(3, 0);p(2, 0);p(1, 0);p(0, 0);p(0, 1);p(0, 2);p(0, 3);p(1, 3);p(2, 3);p(3, 3);p(4, 3);",0,3,10,19,FALSE,0,0,12,"1, 1, 2"
medium_cubicles,"(4, 5)",N99628,N53349,"p(4, 3);p(4, 4);p(4, 5);",0,4,2,9,FALSE,0,0,8,"1, 1, 2, 2"
medium_cubicles,"(4, 5)",N10672,N38759,"p(0, 3);p(1, 3);p(2, 3);p(3, 3);p(4, 3);p(4, 4);p(4, 5);",0,4,6,17,FALSE,0,0,8,"1, 1, 2, 2"
medium_cubicles,"(4, 5)",N74542,N31028,"p(4, 3);p(4, 4);p(4, 5);",0,4,2,9,FALSE,0,0,8,"1, 1, 2, 2"
medium_cubicles,"(4, 5)",N84331,N14684,"p(0, 3);p(1, 3);p(2, 3);p(3, 3);p(4, 3);p(4, 4);p(4, 5);",0,4,6,19,FALSE,0,0,8,"1, 1, 2, 2"
medium_cubicles,"(4, 5)",N25495,N22906,"p(4, 3);p(4, 4);p(4, 5);",0,4,2,15,FALSE,0,0,8,"1, 1, 2, 2"
medium_cubicles,"(4, 5)",N86782,N23735,"p(4, 0);p(4, 1);p(4, 2);p(4, 3);p(4, 4);p(4, 5);",0,4,5,21,FALSE,0,0,8,"1, 1, 2, 2"
medium_cubicles,"(4, 5)",N66079,N26939,"p(4, 1);p(4, 2);p(4, 3);p(4, 4);p(4, 5);",0,4,4,21,FALSE,0,0,8,"1, 1, 2, 2"
medium_cubicles,"(5, 5)",N32280,N82844,"p(4, 5);p(5, 5);",0,4,1,10,FALSE,0,0,6,"1, 2, 2, 3"
medium_cubicles,"(2, 5)",N96941,N82844,"p(4, 5);p(3, 5);p(2, 5);",0,2,2,11,FALSE,0,0,8,"1, 2"
medium_cubicles,"(4, 1)",N61632,N82844,"p(4, 5);p(4, 4);p(4, 3);p(4, 2);p(4, 1);",0,2,4,13,FALSE,0,0,8,"1, 1"
medium_cubicles,"(3, 0)",N99612,N82844,"p(4, 5);p(4, 4);p(4, 3);p(3, 3);p(2, 3);p(1, 3);p(0, 3);p(0, 2);p(0, 1);p(0, 0);p(1, 0);p(2, 0);p(3, 0);",0,2,12,21,FALSE,0,0,8,"1, 3"
medium_cubicles,"(4, 5)",N56542,N59813,"p(4, 1);p(4, 2);p(4, 3);p(4, 4);p(4, 5);",0,4,4,13,FALSE,0,0,8,"1, 1, 2, 2"
medium_cubicles,"(4, 5)",N69284,N77401,"p(3, 0);p(4, 0);p(4, 1);p(4, 2);p(4, 3);p(4, 4);p(4, 5);",0,4,6,23,FALSE,0,0,8,"1, 1, 2, 2"
medium_cubicles,"(4, 5)",N62359,N75958,"p(4, 0);p(4, 1);p(4, 2);p(4, 3);p(4, 4);p(4, 5);",0,4,5,15,FALSE,0,0,8,"1, 1, 2, 2"
medium_cubicles,"(4, 5)",N92580,N41337,"p(4, 1);p(4, 2);p(4, 3);p(4, 4);p(4, 5);",0,4,4,15,FALSE,0,0,8,"1, 1, 2, 2"
medium_cubicles,"(4, 5)",N16553,N79545,"p(4, 3);p(4, 4);p(4, 5);",0,4,2,21,FALSE,0,0,8,"1, 1, 2, 2"
medium_cubicles,"(5, 5)",N51698,N99628,"p(4, 5);p(5, 5);",0,4,1,10,FALSE,0,0,4,"1, 2, 2, 3"
medium_cubicles,"(2, 5)",N34267,N99628,"p(4, 5);p(3, 5);p(2, 5);",0,2,2,11,FALSE,0,0,6,"1, 2"
medium_cubicles,"(5, 5)",N16360,N10672,"p(4, 5);p(5, 5);",0,4,1,18,FALSE,0,0,4,"1, 2, 2, 3"
medium_cubicles,"(2, 5)",N61790,N10672,"p(4, 5);p(3, 5);p(2, 5);",0,2,2,19,FALSE,0,0,6,"1, 2"
medium_cubicles,"(5, 5)",N93546,N74542,"p(4, 5);p(5, 5);",0,4,1,10,FALSE,0,0,4,"1, 2, 2, 3"
medium_cubicles,"(2, 5)",N45994,N74542,"p(4, 5);p(3, 5);p(2, 5);",0,2,2,11,FALSE,0,0,6,"1, 2"
medium_cubicles,"(5, 5)",N73133,N84331,"p(4, 5);p(5, 5);",0,4,1,20,FALSE,0,0,4,"1, 2, 2, 3"
medium_cubicles,"(2, 5)",N43809,N84331,"p(4, 5);p(3, 5);p(2, 5);",0,2,2,21,FALSE,0,0,6,"1, 2"
medium_cubicles,"(5, 5)",N15365,N25495,"p(4, 5);p(5, 5);",0,4,1,16,FALSE,0,0,4,"1, 2, 2, 3"
medium_cubicles,"(2, 5)",N72776,N25495,"p(4, 5);p(3, 5);p(2, 5);",0,2,2,17,FALSE,0,0,6,"1, 2"
medium_cubicles,"(5, 5)",N90706,N86782,"p(4, 5);p(5, 5);",0,4,1,22,FALSE,0,0,4,"1, 2, 2, 3"
medium_cubicles,"(2, 5)",N65692,N86782,"p(4, 5);p(3, 5);p(2, 5);",0,2,2,23,FALSE,0,0,6,"1, 2"
medium_cubicles,"(5, 5)",N52431,N66079,"p(4, 5);p(5, 5);",0,4,1,22,FALSE,0,0,4,"1, 2, 2, 3"
medium_cubicles,"(2, 5)",N61240,N66079,"p(4, 5);p(3, 5);p(2, 5);",0,2,2,23,FALSE,0,0,6,"1, 2"
medium_cubicles,"(2, 5)",N85926,N32280,"p(5, 5);p(4, 5);p(3, 5);p(2, 5);",0,2,3,13,FALSE,0,0,4,"1, 2"
medium_cubicles,"(4, 1)",N74790,N32280,"p(5, 5);p(4, 5);p(4, 4);p(4, 3);p(4, 2);p(4, 1);",0,2,5,15,FALSE,0,0,4,"1, 1"
medium_cubicles,"(3, 0)",N96236,N32280,"p(5, 5);p(4, 5);p(4, 4);p(4, 3);p(3, 3);p(2, 3);p(1, 3);p(0, 3);p(0, 2);p(0, 1);p(0, 0);p(1, 0);p(2, 0);p(3, 0);",0,2,13,23,FALSE,0,0,4,"1, 3"
medium_cubicles,"(2, 7)",N87785,N96941,"p(2, 5);p(2, 6);p(2, 7);",0,2,2,13,FALSE,0,0,6,"1, 1"
medium_cubicles,"(5, 5)",N31813,N96941,"p(2, 5);p(3, 5);p(4, 5);p(5, 5);",0,4,3,14,FALSE,0,0,4,"1, 2, 2, 3"
medium_cubicles,"(4, 1)",N25436,N96941,"p(2, 5);p(3, 5);p(4, 5);p(4, 4);p(4, 3);p(4, 2);p(4, 1);",0,2,6,17,FALSE,0,0,6,"1, 1"
medium_cubicles,"(3, 0)",N93213,N96941,"p(2, 5);p(3, 5);p(4, 5);p(4, 4);p(4, 3);p(3, 3);p(2, 3);p(1, 3);p(0, 3);p(0, 2);p(0, 1);p(0, 0);p(1, 0);p(2, 0);p(3, 0);",0,2,14,25,FALSE,0,0,6,"1, 3"
medium_cubicles,"(5, 5)",N46529,N61632,"p(4, 1);p(4, 2);p(4, 3);p(4, 4);p(4, 5);p(5, 5);",0,4,5,18,FALSE,0,0,4,"1, 2, 2, 3"
medium_cubicles,"(2, 5)",N35816,N61632,"p(4, 1);p(4, 2);p(4, 3);p(4, 4);p(4, 5);p(3, 5);p(2, 5);",0,2,6,19,FALSE,0,0,6,"1, 2"
medium_cubicles,"(5, 5)",N84047,N99612,"p(3, 0);p(4, 0);p(4, 1);p(4, 2);p(4, 3);p(4, 4);p(4, 5);p(5, 5);",0,4,7,28,FALSE,0,0,4,"1, 2, 2, 3"
medium_cubicles,"(2, 5)",N38417,N99612,"p(3, 0);p(4, 0);p(4, 1);p(4, 2);p(4, 3);p(4, 4);p(4, 5);p(3, 5);p(2, 5);",0,2,8,29,FALSE,0,0,6,"1, 2"
medium_cubicles,"(5, 5)",N39711,N56542,"p(4, 5);p(5, 5);",0,4,1,14,FALSE,0,0,4,"1, 2, 2, 3"
medium_cubicles,"(2, 5)",N75328,N56542,"p(4, 5);p(3, 5);p(2, 5);",0,2,2,15,FALSE,0,0,6,"1, 2"
medium_cubicles,"(5, 5)",N96243,N69284,"p(4, 5);p(5, 5);",0,4,1,24,FALSE,0,0,4,"1, 2, 2, 3"
medium_cubicles,"(2, 5)",N28397,N69284,"p(4, 5);p(3, 5);p(2, 5);",0,2,2,25,FALSE,0,0,6,"1, 2"
medium_cubicles,"(5, 5)",N48992,N62359,"p(4, 5);p(5, 5);",0,4,1,16,FALSE,0,0,4,"1, 2, 2, 3"
medium_cubicles,"(2, 5)",N26976,N62359,"p(4, 5);p(3, 5);p(2, 5);",0,2,2,17,FALSE,0,0,6,"1, 2"
medium_cubicles,"(5, 5)",N53690,N92580,"p(4, 5);p(5, 5);",0,4,1,16,FALSE,0,0,4,"1, 2, 2, 3"
medium_cubicles,"(2, 5)",N85228,N92580,"p(4, 5);p(3, 5);p(2, 5);",0,2,2,17,FALSE,0,0,6,"1, 2"
medium_cubicles,"(5, 5)",N32798,N16553,"p(4, 5);p(5, 5);",0,4,1,22,FALSE,0,0,4,"1, 2, 2, 3"
medium_cubicles,"(2, 5)",N91530,N16553,"p(4, 5);p(3, 5);p(2, 5);",0,2,2,23,FALSE,0,0,6,"1, 2"
medium_cubicles,"(2, 5)",N88542,N51698,"p(5, 5);p(4, 5);p(3, 5);p(2, 5);",0,2,3,13,FALSE,0,0,2,"1, 2"
medium_cubicles,"(2, 7)",N68171,N34267,"p(2, 5);p(2, 6);p(2, 7);",0,2,2,13,FALSE,0,0,4,"1, 1"
medium_cubicles,"(5, 5)",N27336,N34267,"p(2, 5);p(3, 5);p(4, 5);p(5, 5);",0,4,3,14,FALSE,0,0,2,"1, 2, 2, 3"
medium_cubicles,"(2, 5)",N21554,N16360,"p(5, 5);p(4, 5);p(3, 5);p(2, 5);",0,2,3,21,FALSE,0,0,2,"1, 2"
medium_cubicles,"(2, 7)",N26319,N61790,"p(2, 5);p(2, 6);p(2, 7);",0,2,2,21,FALSE,0,0,4,"1, 1"
medium_cubicles,"(5, 5)",N60447,N61790,"p(2, 5);p(3, 5);p(4, 5);p(5, 5);",0,4,3,22,FALSE,0,0,2,"1, 2, 2, 3"
medium_cubicles,"(2, 5)",N61169,N93546,"p(5, 5);p(4, 5);p(3, 5);p(2, 5);",0,2,3,13,FALSE,0,0,2,"1, 2"
medium_cubicles,"(2, 7)",N29748,N45994,"p(2, 5);p(2, 6);p(2, 7);",0,2,2,13,FALSE,0,0,4,"1, 1"
medium_cubicles,"(5, 5)",N20811,N45994,"p(2, 5);p(3, 5);p(4, 5);p(5, 5);",0,4,3,14,FALSE,0,0,2,"1, 2, 2, 3"
medium_cubicles,"(2, 5)",N25416,N73133,"p(5, 5);p(4, 5);p(3, 5);p(2, 5);",0,2,3,23,FALSE,0,0,2,"1, 2"
medium_cubicles,"(2, 7)",N38655,N43809,"p(2, 5);p(2, 6);p(2, 7);",0,2,2,23,FALSE,0,0,4,"1, 1"
medium_cubicles,"(5, 5)",N67505,N43809,"p(2, 5);p(3, 5);p(4, 5);p(5, 5);",0,4,3,24,FALSE,0,0,2,"1, 2, 2, 3"
medium_cubicles,"(2, 5)",N81529,N15365,"p(5, 5);p(4, 5);p(3, 5);p(2, 5);",0,2,3,19,FALSE,0,0,2,"1, 2"
medium_cubicles,"(2, 7)",N55441,N72776,"p(2, 5);p(2, 6);p(2, 7);",0,2,2,19,FALSE,0,0,4,"1, 1"
medium_cubicles,"(5, 5)",N95080,N72776,"p(2, 5);p(3, 5);p(4, 5);p(5, 5);",0,4,3,20,FALSE,0,0,2,"1, 2, 2, 3"
medium_cubicles,"(2, 5)",N22474,N90706,"p(5, 5);p(4, 5);p(3, 5);p(2, 5);",0,2,3,25,FALSE,0,0,2,"1, 2"
medium_cubicles,"(2, 7)",N99878,N65692,"p(2, 5);p(2, 6);p(2, 7);",0,2,2,25,FALSE,0,0,4,"1, 1"
medium_cubicles,"(5, 5)",N60238,N65692,"p(2, 5);p(3, 5);p(4, 5);p(5, 5);",0,4,3,26,FALSE,0,0,2,"1, 2, 2, 3"
medium_cubicles,"(2, 5)",N70552,N52431,"p(5, 5);p(4, 5);p(3, 5);p(2, 5);",0,2,3,25,FALSE,0,0,2,"1, 2"
medium_cubicles,"(2, 7)",N70945,N61240,"p(2, 5);p(2, 6);p(2, 7);",0,2,2,25,FALSE,0,0,4,"1, 1"
medium_cubicles,"(5, 5)",N19695,N61240,"p(2, 5);p(3, 5);p(4, 5);p(5, 5);",0,4,3,26,FALSE,0,0,2,"1, 2, 2, 3"
medium_cubicles,"(2, 7)",N68334,N85926,"p(2, 5);p(2, 6);p(2, 7);",0,2,2,15,FALSE,0,0,2,"1, 1"
medium_cubicles,"(4, 1)",N14860,N85926,"p(2, 5);p(3, 5);p(4, 5);p(4, 4);p(4, 3);p(4, 2);p(4, 1);",0,2,6,19,FALSE,0,0,2,"1, 1"
medium_cubicles,"(3, 0)",N67846,N85926,"p(2, 5);p(3, 5);p(4, 5);p(4, 4);p(4, 3);p(3, 3);p(2, 3);p(1, 3);p(0, 3);p(0, 2);p(0, 1);p(0, 0);p(1, 0);p(2, 0);p(3, 0);",0,2,14,27,FALSE,0,0,2,"1, 3"
medium_cubicles,"(2, 5)",N79384,N74790,"p(4, 1);p(4, 2);p(4, 3);p(4, 4);p(4, 5);p(3, 5);p(2, 5);",0,2,6,21,FALSE,0,0,2,"1, 2"
medium_cubicles,"(2, 5)",N99186,N96236,"p(3, 0);p(4, 0);p(4, 1);p(4, 2);p(4, 3);p(4, 4);p(4, 5);p(3, 5);p(2, 5);",0,2,8,31,FALSE,0,0,2,"1, 2"
medium_cubicles,"(5, 5)",N84945,N87785,"p(2, 7);p(2, 6);p(2, 5);p(3, 5);p(4, 5);p(5, 5);",0,4,5,18,FALSE,0,0,2,"1, 2, 2, 3"
medium_cubicles,"(4, 1)",N24918,N87785,"p(2, 7);p(2, 6);p(2, 5);p(3, 5);p(4, 5);p(4, 4);p(4, 3);p(4, 2);p(4, 1);",0,2,8,21,FALSE,0,0,4,"1, 1"
medium_cubicles,"(3, 0)",N35692,N87785,"p(2, 7);p(2, 6);p(2, 5);p(3, 5);p(4, 5);p(4, 4);p(4, 3);p(3, 3);p(2, 3);p(1, 3);p(0, 3);p(0, 2);p(0, 1);p(0, 0);p(1, 0);p(2, 0);p(3, 0);",0,2,16,29,FALSE,0,0,4,"1, 3"
medium_cubicles,"(2, 7)",N77546,N31813,"p(5, 5);p(4, 5);p(3, 5);p(2, 5);p(2, 6);p(2, 7);",0,2,5,19,FALSE,0,0,2,"1, 1"
medium_cubicles,"(4, 1)",N16090,N31813,"p(5, 5);p(4, 5);p(4, 4);p(4, 3);p(4, 2);p(4, 1);",0,2,5,19,FALSE,0,0,2,"1, 1"
medium_cubicles,"(3, 0)",N64741,N31813,"p(5, 5);p(4, 5);p(4, 4);p(4, 3);p(3, 3);p(2, 3);p(1, 3);p(0, 3);p(0, 2);p(0, 1);p(0, 0);p(1, 0);p(2, 0);p(3, 0);",0,2,13,27,FALSE,0,0,2,"1, 3"
medium_cubicles,"(5, 5)",N83433,N25436,"p(4, 1);p(4, 2);p(4, 3);p(4, 4);p(4, 5);p(5, 5);",0,4,5,22,FALSE,0,0,2,"1, 2, 2, 3"
medium_cubicles,"(2, 7)",N93526,N25436,"p(4, 1);p(4, 2);p(4, 3);p(4, 4);p(4, 5);p(3, 5);p(2, 5);p(2, 6);p(2, 7);",0,2,8,25,FALSE,0,0,4,"1, 1"
medium_cubicles,"(5, 5)",N57637,N93213,"p(3, 0);p(4, 0);p(4, 1);p(4, 2);p(4, 3);p(4, 4);p(4, 5);p(5, 5);",0,4,7,32,FALSE,0,0,2,"1, 2, 2, 3"
medium_cubicles,"(2, 7)",N20174,N93213,"p(3, 0);p(4, 0);p(4, 1);p(4, 2);p(4, 3);p(4, 4);p(4, 5);p(3, 5);p(2, 5);p(2, 6);p(2, 7);",0,2,10,35,FALSE,0,0,4,"1, 1"
medium_cubicles,"(2, 5)",N97788,N46529,"p(5, 5);p(4, 5);p(3, 5);p(2, 5);",0,2,3,21,FALSE,0,0,2,"1, 2"
medium_cubicles,"(2, 7)",N39247,N35816,"p(2, 5);p(2, 6);p(2, 7);",0,2,2,21,FALSE,0,0,4,"1, 1"
medium_cubicles,"(5, 5)",N66641,N35816,"p(2, 5);p(3, 5);p(4, 5);p(5, 5);",0,4,3,22,FALSE,0,0,2,"1, 2, 2, 3"
medium_cubicles,"(2, 5)",N38171,N84047,"p(5, 5);p(4, 5);p(3, 5);p(2, 5);",0,2,3,31,FALSE,0,0,2,"1, 2"
medium_cubicles,"(2, 7)",N21112,N38417,"p(2, 5);p(2, 6);p(2, 7);",0,2,2,31,FALSE,0,0,4,"1, 1"
medium_cubicles,"(5, 5)",N50954,N38417,"p(2, 5);p(3, 5);p(4, 5);p(5, 5);",0,4,3,32,FALSE,0,0,2,"1, 2, 2, 3"
medium_cubicles,"(2, 5)",N30238,N39711,"p(5, 5);p(4, 5);p(3, 5);p(2, 5);",0,2,3,17,FALSE,0,0,2,"1, 2"
medium_cubicles,"(2, 7)",N46107,N75328,"p(2, 5);p(2, 6);p(2, 7);",0,2,2,17,FALSE,0,0,4,"1, 1"
medium_cubicles,"(5, 5)",N67687,N75328,"p(2, 5);p(3, 5);p(4, 5);p(5, 5);",0,4,3,18,FALSE,0,0,2,"1, 2, 2, 3"
medium_cubicles,"(2, 5)",N79056,N96243,"p(5, 5);p(4, 5);p(3, 5);p(2, 5);",0,2,3,27,FALSE,0,0,2,"1, 2"
medium_cubicles,"(2, 7)",N22842,N28397,"p(2, 5);p(2, 6);p(2, 7);",0,2,2,27,FALSE,0,0,4,"1, 1"
medium_cubicles,"(5, 5)",N48928,N28397,"p(2, 5);p(3, 5);p(4, 5);p(5, 5);",0,4,3,28,FALSE,0,0,2,"1, 2, 2, 3"
medium_cubicles,"(2, 5)",N85196,N48992,"p(5, 5);p(4, 5);p(3, 5);p(2, 5);",0,2,3,19,FALSE,0,0,2,"1, 2"
medium_cubicles,"(2, 7)",N19126,N26976,"p(2, 5);p(2, 6);p(2, 7);",0,2,2,19,FALSE,0,0,4,"1, 1"
medium_cubicles,"(5, 5)",N64310,N26976,"p(2, 5);p(3, 5);p(4, 5);p(5, 5);",0,4,3,20,FALSE,0,0,2,"1, 2, 2, 3"
medium_cubicles,"(2, 5)",N88611,N53690,"p(5, 5);p(4, 5);p(3, 5);p(2, 5);",0,2,3,19,FALSE,0,0,2,"1, 2"
medium_cubicles,"(2, 7)",N18220,N85228,"p(2, 5);p(2, 6);p(2, 7);",0,2,2,19,FALSE,0,0,4,"1, 1"
medium_cubicles,"(5, 5)",N35001,N85228,"p(2, 5);p(3, 5);p(4, 5);p(5, 5);",0,4,3,20,FALSE,0,0,2,"1, 2, 2, 3"
medium_cubicles,"(2, 5)",N29539,N32798,"p(5, 5);p(4, 5);p(3, 5);p(2, 5);",0,2,3,25,FALSE,0,0,2,"1, 2"
medium_cubicles,"(2, 7)",N73325,N91530,"p(2, 5);p(2, 6);p(2, 7);",0,2,2,25,FALSE,0,0,4,"1, 1"
medium_cubicles,"(5, 5)",N57901,N91530,"p(2, 5);p(3, 5);p(4, 5);p(5, 5);",0,4,3,26,FALSE,0,0,2,"1, 2, 2, 3"
medium_cubicles,"(2, 7)",N13644,N88542,"p(2, 5);p(2, 6);p(2, 7);",0,2,2,15,TRUE,0,0,0,"1, 1"
medium_cubicles,"(5, 5)",N33016,N68171,"p(2, 7);p(2, 6);p(2, 5);p(3, 5);p(4, 5);p(5, 5);",0,4,5,18,TRUE,0,0,0,"1, 2, 2, 3"
medium_cubicles,"(2, 7)",N17060,N27336,"p(5, 5);p(4, 5);p(3, 5);p(2, 5);p(2, 6);p(2, 7);",0,2,5,19,TRUE,0,0,0,"1, 1"
medium_cubicles,"(2, 7)",N30543,N21554,"p(2, 5);p(2, 6);p(2, 7);",0,2,2,23,TRUE,0,0,0,"1, 1"
medium_cubicles,"(5, 5)",N40273,N26319,"p(2, 7);p(2, 6);p(2, 5);p(3, 5);p(4, 5);p(5, 5);",0,4,5,26,TRUE,0,0,0,"1, 2, 2, 3"
medium_cubicles,"(2, 7)",N45998,N60447,"p(5, 5);p(4, 5);p(3, 5);p(2, 5);p(2, 6);p(2, 7);",0,2,5,27,TRUE,0,0,0,"1, 1"
medium_cubicles,"(2, 7)",N43251,N61169,"p(2, 5);p(2, 6);p(2, 7);",0,2,2,15,TRUE,0,0,0,"1, 1"
medium_cubicles,"(5, 5)",N68434,N29748,"p(2, 7);p(2, 6);p(2, 5);p(3, 5);p(4, 5);p(5, 5);",0,4,5,18,TRUE,0,0,0,"1, 2, 2, 3"
medium_cubicles,"(2, 7)",N75021,N20811,"p(5, 5);p(4, 5);p(3, 5);p(2, 5);p(2, 6);p(2, 7);",0,2,5,19,TRUE,0,0,0,"1, 1"
medium_cubicles,"(2, 7)",N55430,N25416,"p(2, 5);p(2, 6);p(2, 7);",0,2,2,25,TRUE,0,0,0,"1, 1"
medium_cubicles,"(5, 5)",N96551,N38655,"p(2, 7);p(2, 6);p(2, 5);p(3, 5);p(4, 5);p(5, 5);",0,4,5,28,TRUE,0,0,0,"1, 2, 2, 3"
medium_cubicles,"(2, 7)",N32558,N67505,"p(5, 5);p(4, 5);p(3, 5);p(2, 5);p(2, 6);p(2, 7);",0,2,5,29,TRUE,0,0,0,"1, 1"
medium_cubicles,"(2, 7)",N51445,N81529,"p(2, 5);p(2, 6);p(2, 7);",0,2,2,21,TRUE,0,0,0,"1, 1"
medium_cubicles,"(5, 5)",N48696,N55441,"p(2, 7);p(2, 6);p(2, 5);p(3, 5);p(4, 5);p(5, 5);",0,4,5,24,TRUE,0,0,0,"1, 2, 2, 3"
medium_cubicles,"(2, 7)",N70045,N95080,"p(5, 5);p(4, 5);p(3, 5);p(2, 5);p(2, 6);p(2, 7);",0,2,5,25,TRUE,0,0,0,"1, 1"
medium_cubicles,"(2, 7)",N56788,N22474,"p(2, 5);p(2, 6);p(2, 7);",0,2,2,27,TRUE,0,0,0,"1, 1"
medium_cubicles,"(5, 5)",N27839,N99878,"p(2, 7);p(2, 6);p(2, 5);p(3, 5);p(4, 5);p(5, 5);",0,4,5,30,TRUE,0,0,0,"1, 2, 2, 3"
medium_cubicles,"(2, 7)",N60822,N60238,"p(5, 5);p(4, 5);p(3, 5);p(2, 5);p(2, 6);p(2, 7);",0,2,5,31,TRUE,0,0,0,"1, 1"
medium_cubicles,"(2, 7)",N65345,N70552,"p(2, 5);p(2, 6);p(2, 7);",0,2,2,27,TRUE,0,0,0,"1, 1"
medium_cubicles,"(5, 5)",N27552,N70945,"p(2, 7);p(2, 6);p(2, 5);p(3, 5);p(4, 5);p(5, 5);",0,4,5,30,TRUE,0,0,0,"1, 2, 2, 3"
medium_cubicles,"(2, 7)",N79823,N19695,"p(5, 5);p(4, 5);p(3, 5);p(2, 5);p(2, 6);p(2, 7);",0,2,5,31,TRUE,0,0,0,"1, 1"
medium_cubicles,"(4, 1)",N96706,N68334,"p(2, 7);p(2, 6);p(2, 5);p(3, 5);p(4, 5);p(4, 4);p(4, 3);p(4, 2);p(4, 1);",0,2,8,23,TRUE,0,0,0,"1, 1"
medium_cubicles,"(3, 0)",N92462,N68334,"p(2, 7);p(2, 6);p(2, 5);p(3, 5);p(4, 5);p(4, 4);p(4, 3);p(3, 3);p(2, 3);p(1, 3);p(0, 3);p(0, 2);p(0, 1);p(0, 0);p(1, 0);p(2, 0);p(3, 0);",0,2,16,31,TRUE,0,0,0,"1, 3"
medium_cubicles,"(2, 7)",N54553,N14860,"p(4, 1);p(4, 2);p(4, 3);p(4, 4);p(4, 5);p(3, 5);p(2, 5);p(2, 6);p(2, 7);",0,2,8,27,TRUE,0,0,0,"1, 1"
medium_cubicles,"(2, 7)",N39780,N67846,"p(3, 0);p(4, 0);p(4, 1);p(4, 2);p(4, 3);p(4, 4);p(4, 5);p(3, 5);p(2, 5);p(2, 6);p(2, 7);",0,2,10,37,TRUE,0,0,0,"1, 1"
